title,link,source,date
"""원하는 거 다 있다"" 어린이날 연휴 서울 곳곳 100여개 문화행사",https://www.yna.co.kr/view/AKR20240430170700004?input=1195m,연합뉴스,2024-05-01
어린이날 ‘비바람’에행사줄줄이 취소…실내는 ‘북적’[포착],https://www.kmib.co.kr/article/view.asp?arcid=0020067963&code=61121111&cp=nv,국민일보언론사 선정,2024-05-05
"""비 와도 신나요"" 어린이날 실내행사장 '북적'(종합)",https://www.yna.co.kr/view/AKR20240505016201004?input=1195m,연합뉴스,2024-05-05
야속한 '5월 5일' 비…어린이날행사·프로야구 취소 잇달아,https://www.newsworks.co.kr/news/articleView.html?idxno=752013,뉴스웍스,2024-05-05
"[포토타임] 윤 대통령, 청와대로 어린이와 가족 360명 초청 기념행사",https://www.joongang.co.kr/article/25247141,중앙일보,2024-05-05
"어린이날 연휴, 서울 곳곳서 문화행사열린다",https://www.sedaily.com/NewsView/2D90QTMVK5,서울경제,2024-06-06
야속한 '5월 5일' 비…어린이날행사·프로야구 취소 잇달아,https://www.newsworks.co.kr/news/articleView.html?idxno=752013,뉴스웍스,2024-05-05
"[포토타임] 윤 대통령, 청와대로 어린이와 가족 360명 초청 기념행사",https://www.joongang.co.kr/article/25247141,중앙일보,2024-05-05
'설 연휴 서울 가볼만한 곳 추천'서울숲어린이대공원 월드컵공원…전통놀이...,https://www.lecturernews.com/news/articleView.html?idxno=146012,한국강사신문,2024-02-06
"가수 길건, '서울 K-맨발걷기 페스티벌' 홍보대사 발탁",http://www.atstar1.com/news/articleView.html?idxno=6013240,앳스타일,2024-06-04
"[데일리 IT 단신] LGU+, 광고 플랫폼 AI 탑재…“자동 성과분석” 外",https://biz.newdaily.co.kr/site/data/html/2024/06/03/2024060300155.html,뉴데일리,2024-06-04
"[데일리 IT 단신] LGU+, 광고 플랫폼 AI 탑재…“자동 성과분석” 外",https://biz.newdaily.co.kr/site/data/html/2024/06/03/2024060300155.html,뉴데일리,2024-06-04
[영상] 비 오는 어린이날…곳곳에서행사차질,https://www.yna.co.kr/view/AKR20240505025400704?input=1195m,연합뉴스,2024-05-05
"구미경 서울시의원, 주민들과 함께 ‘꿈의 오케스트라’ 연주 관람",https://www.seoul.co.kr/news/publicnews/local_govern/smc_movement/2024/06/04/20240604500039?wlog_tag3=naver,서울신문,2024-06-05
"이브로쉐, 환경의 날 맞이 ‘ACT GREEN 친환경 플로깅’ 캠페인 진행",https://hobbyen-news.com/news/view/1065589735249943,하비엔뉴스,2024-06-05
"SOOP, 스트리머와 함께하는 자선행사숲트리머’s 플리마켓 18일 개최",https://www.fomos.kr/redirect/news_view?news_cate_id=39&entry_id=132522,포모스,2024-06-06
"장애인공단 서울북부지사, 자회사형 표준사업장 링키지랩과 플로깅행사참여",https://www.ablenews.co.kr/news/articleView.html?idxno=212289,에이블뉴스,2024-04-29
"SOOP, 재미와 기부 더한 '이색 퍼네이션' 캠페인 눈길",http://www.g-enews.com/ko-kr/news/article/news_all/202406031101537798ea588b1547_1/article.html,글로벌이코노믹,2024-06-04
